OrderTicket,OrderType,OrderTypeInt,OrderStatus,Symbol,Volume,OpenPrice,OpenTime,ClosePrice,CloseTime,Profit
131662318,Buy,0,Open,EURUSD,0.08,1.11458,2024.09.30 17:30,N/A,N/A,-279.52
131664736,Buy,0,Open,EURUSD,0.1,1.11254,2024.09.30 21:15,N/A,N/A,-329
131672892,Buy,0,Open,EURUSD,0.12,1.10901,2024.10.01 13:10,N/A,N/A,-352.44
131673038,Buy,0,Open,EURUSD,0.08,1.1088,2024.10.01 13:30,N/A,N/A,-233.28
131674557,Buy,0,Open,EURUSD,0.1,1.10711,2024.10.01 16:00,N/A,N/A,-274.7
131693204,Buy,0,Open,EURUSD,0.14,1.10399,2024.10.02 17:50,N/A,N/A,-340.9
131693261,Buy,0,Open,EURUSD,0.12,1.10357,2024.10.02 17:55,N/A,N/A,-287.16
131717317,Buy,0,Open,EURUSD,0.17,1.09772,2024.10.04 15:35,N/A,N/A,-307.36
131717334,Buy,0,Open,EURUSD,0.14,1.09757,2024.10.04 15:35,N/A,N/A,-251.02
131774871,Buy,0,Open,EURUSD,0.2,1.09273,2024.10.10 15:40,N/A,N/A,-261.8
131777839,Buy,0,Open,EURUSD,0.17,1.09222,2024.10.10 17:30,N/A,N/A,-213.86
131817650,Buy,0,Open,EURUSD,0.24,1.08768,2024.10.16 09:40,N/A,N/A,-192.96
131824001,Buy,0,Open,EURUSD,0.2,1.08711,2024.10.16 18:45,N/A,N/A,-149.4
131834538,Buy,0,Open,EURUSD,0.29,1.08251,2024.10.17 16:10,N/A,N/A,-83.23
131834704,Buy,0,Open,EURUSD,0.24,1.08208,2024.10.17 16:15,N/A,N/A,-58.56
131875354,Buy,0,Open,EURUSD,0.34,1.07703,2024.10.23 14:45,N/A,N/A,88.74
131875358,Buy,0,Open,EURUSD,0.29,1.07704,2024.10.23 14:45,N/A,N/A,75.4
131875603,Sell,1,Open,EURUSD,0.08,1.07632,2024.10.23 15:00,N/A,N/A,-26.72
131877725,Sell,1,Open,EURUSD,0.1,1.07814,2024.10.23 16:45,N/A,N/A,-15.2
131891253,Sell,1,Open,EURUSD,0.12,1.08159,2024.10.24 20:10,N/A,N/A,23.16
130424997,Unknown,6,Closed,,0.01,0,2024.05.22 03:03,0,2024.05.22 03:03,4496.24
130424998,Unknown,7,Closed,,0.01,0,2024.05.22 03:03,0,2024.05.22 03:03,0
130425001,Unknown,6,Closed,,0.01,0,2024.05.22 03:04,0,2024.05.22 03:04,4566.88
130425002,Unknown,7,Closed,,0.01,0,2024.05.22 03:04,0,2024.05.22 03:04,0
130425004,Unknown,6,Closed,,0.01,0,2024.05.22 03:04,0,2024.05.22 03:04,103.03
130425005,Unknown,7,Closed,,0.01,0,2024.05.22 03:04,0,2024.05.22 03:04,0
130437162,Sell,1,Closed,EURUSD,0.02,1.08347,2024.05.22 16:03,1.08147,2024.05.23 10:24,4
130437163,Sell,1,Closed,EURUSD,0.02,1.08349,2024.05.22 16:03,1.08149,2024.05.23 10:24,4
130437164,Sell,1,Closed,EURUSD,0.02,1.08349,2024.05.22 16:03,1.08149,2024.05.23 10:24,4
130452680,Sell,1,Closed,EURUSD,0.02,1.08148,2024.05.23 10:25,1.08058,2024.05.23 21:47,1.8
130452684,Sell,1,Closed,EURUSD,0.02,1.08152,2024.05.23 10:25,1.08061,2024.05.23 21:35,1.82
130453789,Sell,1,Closed,EURUSD,0.02,1.08288,2024.05.23 11:00,1.08196,2024.05.23 19:56,1.84
130453829,Sell,1,Closed,EURUSD,0.03,1.08331,2024.05.23 11:05,1.08058,2024.05.23 21:47,8.19
130453830,Sell,1,Closed,EURUSD,0.03,1.08331,2024.05.23 11:05,1.08061,2024.05.23 21:35,8.1
130454699,Sell,1,Closed,EURUSD,0.03,1.08467,2024.05.23 12:55,1.08196,2024.05.23 19:56,8.13
130462425,Sell,1,Closed,EURUSD,0.02,1.08185,2024.05.23 20:00,1.08295,2024.05.29 11:08,-2.2
130463831,Buy,0,Closed,EURUSD,0.02,1.08084,2024.05.23 21:40,1.08286,2024.05.24 12:06,4.04
130463876,Sell,1,Closed,EURUSD,0.02,1.08051,2024.05.23 21:50,1.08167,2024.05.29 17:32,-2.32
130466968,Sell,1,Closed,EURUSD,0.03,1.08234,2024.05.24 10:50,1.08167,2024.05.29 17:32,2.01
130467990,Buy,0,Closed,EURUSD,0.02,1.08288,2024.05.24 12:10,1.08489,2024.05.24 15:40,4.02
130468655,Sell,1,Closed,EURUSD,0.03,1.08364,2024.05.24 13:20,1.08295,2024.05.29 11:08,2.07
130469754,Unknown,6,Closed,,0.01,0,2024.05.24 15:40,0,2024.05.24 15:40,-0.01
130469787,Buy,0,Closed,EURUSD,0.02,1.08493,2024.05.24 15:45,1.08697,2024.05.28 04:21,4.08
130475058,Sell,1,Closed,EURUSD,0.05,1.08577,2024.05.27 12:50,1.08167,2024.05.29 17:32,20.5
130480124,Sell,1,Closed,EURUSD,0.02,1.08685,2024.05.28 04:25,1.08593,2024.05.28 17:05,1.84
130480419,Sell,1,Closed,EURUSD,0.05,1.08699,2024.05.28 04:35,1.08295,2024.05.29 11:08,20.2
130485077,Sell,1,Closed,EURUSD,0.03,1.08867,2024.05.28 14:10,1.08593,2024.05.28 17:05,8.22
130489973,Buy,0,Closed,EURUSD,0.02,1.08664,2024.05.28 17:20,1.08551,2024.05.31 14:15,-2.26
130493802,Buy,0,Closed,EURUSD,0.03,1.08487,2024.05.29 03:10,1.08551,2024.05.31 14:15,1.92
130499487,Sell,1,Closed,EURUSD,0.02,1.08511,2024.05.29 13:00,1.08309,2024.05.29 17:21,4.04
130499774,Buy,0,Closed,EURGBP,0.01,0.85038,2024.05.29 13:15,0.85067,2024.05.29 13:36,0.37
130499859,Sell,1,Closed,EURUSD,0.05,1.08445,2024.05.29 13:25,1.0842,2024.05.29 13:32,1.25
130500614,Buy,0,Closed,EURUSD,0.05,1.08509,2024.05.29 13:55,1.08534,2024.05.29 15:00,1.25
130501178,Sell,1,Closed,EURGBP,0.01,0.85045,2024.05.29 14:45,0.8502,2024.05.30 08:27,0.32
130501224,Buy,0,Closed,GBPUSD,0.01,1.27512,2024.05.29 14:50,1.27537,2024.05.29 15:08,0.25
130501705,Sell,1,Closed,GBPUSD,0.01,1.27462,2024.05.29 15:50,1.27436,2024.05.29 15:54,0.26
130502192,Unknown,6,Closed,,0.01,0,2024.05.29 15:54,0,2024.05.29 15:54,-0.01
130502306,Sell,1,Closed,EURUSD,0.05,1.08471,2024.05.29 15:55,1.08447,2024.05.29 16:02,1.2
130503344,Unknown,6,Closed,,0.01,0,2024.05.29 17:21,0,2024.05.29 17:21,-0.01
130503901,Unknown,6,Closed,,0.01,0,2024.05.29 17:32,0,2024.05.29 17:32,-0.01
130503936,Sell,1,Closed,EURUSD,0.02,1.08164,2024.05.29 17:35,1.07964,2024.05.30 03:38,4
130504170,Buy,0,Closed,EURUSD,0.05,1.08147,2024.05.29 17:55,1.08551,2024.05.31 14:15,20.2
130504231,Sell,1,Closed,EURUSD,0.02,1.08144,2024.05.29 18:00,1.07944,2024.05.30 05:45,4
130504884,Buy,0,Closed,EURUSD,0.05,1.0816,2024.05.29 19:40,1.08057,2024.05.30 10:47,-5.15
130504885,Buy,0,Closed,GBPUSD,0.01,1.27154,2024.05.29 19:40,1.2718,2024.05.29 19:56,0.26
130504908,Unknown,6,Closed,,0.01,0,2024.05.29 19:56,0,2024.05.29 19:56,-0.01
130504990,Sell,1,Closed,GBPUSD,0.01,1.27087,2024.05.29 20:15,1.27062,2024.05.29 21:39,0.25
130506355,Buy,0,Closed,GBPUSD,0.01,1.27032,2024.05.30 00:15,1.26932,2024.05.30 10:03,-1
130508259,Buy,0,Closed,EURUSD,0.06,1.07924,2024.05.30 07:45,1.08057,2024.05.30 10:47,7.98
130508351,Sell,1,Closed,EURUSD,0.02,1.07955,2024.05.30 08:00,1.08383,2024.06.07 15:31,-8.56
130508692,Unknown,6,Closed,,0.01,0,2024.05.30 08:27,0,2024.05.30 08:27,-0.01
130509068,Buy,0,Closed,EURGBP,0.01,0.85055,2024.05.30 08:50,0.85079,2024.05.30 09:42,0.3
130509071,Buy,0,Closed,GBPUSD,0.02,1.26845,2024.05.30 08:50,1.26932,2024.05.30 10:03,1.74
130509465,Unknown,6,Closed,,0.01,0,2024.05.30 09:42,0,2024.05.30 09:42,-0.01
130509886,Sell,1,Closed,EURUSD,0.02,1.07955,2024.05.30 10:00,1.08383,2024.06.07 15:31,-8.56
130510008,Buy,0,Closed,GBPUSD,0.01,1.27024,2024.05.30 10:15,1.27053,2024.05.30 10:52,0.29
130510062,Sell,1,Closed,EURGBP,0.01,0.8502,2024.05.30 10:20,0.84995,2024.06.05 23:28,0.32
130510292,Unknown,6,Closed,,0.01,0,2024.05.30 10:47,0,2024.05.30 10:47,0.01
130510296,Unknown,6,Closed,,0.01,0,2024.05.30 10:47,0,2024.05.30 10:47,0.01
130510762,Sell,1,Closed,EURUSD,0.03,1.08162,2024.05.30 11:50,1.08383,2024.06.07 15:31,-6.63
130510766,Sell,1,Closed,EURUSD,0.03,1.08161,2024.05.30 11:50,1.08383,2024.06.07 15:31,-6.66
130511512,Sell,1,Closed,EURUSD,0.05,1.08092,2024.05.30 13:15,1.08217,2024.05.31 04:53,-6.25
130511513,Sell,1,Closed,GBPUSD,0.01,1.27052,2024.05.30 13:15,1.27213,2024.05.30 17:13,-1.61
130513797,Sell,1,Closed,GBPUSD,0.02,1.27235,2024.05.30 15:35,1.27213,2024.05.30 17:13,0.44
130515124,Sell,1,Closed,GBPUSD,0.02,1.27335,2024.05.30 16:55,1.27213,2024.05.30 17:13,2.44
130515327,Sell,1,Closed,EURUSD,0.06,1.08367,2024.05.30 17:10,1.08217,2024.05.31 04:53,9
130515404,Unknown,6,Closed,,0.01,0,2024.05.30 17:13,0,2024.05.30 17:13,0.01
130516713,Sell,1,Closed,GBPUSD,0.01,1.27371,2024.05.30 19:15,1.27345,2024.05.30 22:02,0.26
130518091,Unknown,6,Closed,,0.01,0,2024.05.30 22:02,0,2024.05.30 22:02,-0.01
130519036,Sell,1,Closed,GBPUSD,0.01,1.27276,2024.05.31 00:05,1.2725,2024.05.31 04:32,0.26
130520516,Unknown,6,Closed,,0.01,0,2024.05.31 04:32,0,2024.05.31 04:32,-0.01
130521735,Buy,0,Closed,EURUSD,0.05,1.08186,2024.05.31 06:40,1.08211,2024.05.31 08:54,1.25
130521841,Buy,0,Closed,GBPUSD,0.01,1.27231,2024.05.31 07:00,1.27145,2024.05.31 11:12,-0.86
130522848,Sell,1,Closed,EURUSD,0.05,1.08156,2024.05.31 09:15,1.08642,2024.05.31 17:33,-24.3
130523263,Buy,0,Closed,GBPUSD,0.02,1.27064,2024.05.31 10:25,1.27145,2024.05.31 11:12,1.62
130524098,Unknown,6,Closed,,0.01,0,2024.05.31 11:12,0,2024.05.31 11:12,0.01
130524197,Buy,0,Closed,GBPUSD,0.01,1.27149,2024.05.31 11:20,1.27175,2024.05.31 11:30,0.26
130524373,Unknown,6,Closed,,0.01,0,2024.05.31 11:30,0,2024.05.31 11:30,-0.01
130524802,Sell,1,Closed,EURUSD,0.06,1.08396,2024.05.31 12:05,1.08642,2024.05.31 17:33,-14.76
130524899,Sell,1,Closed,GBPUSD,0.01,1.27112,2024.05.31 12:25,1.2709,2024.05.31 15:30,0.22
130525928,Sell,1,Closed,EURUSD,0.05,1.08505,2024.05.31 13:45,1.08383,2024.06.07 15:31,6.1
130525933,Sell,1,Closed,EURUSD,0.05,1.08506,2024.05.31 13:45,1.08383,2024.06.07 15:31,6.15
130526071,Sell,1,Closed,EURUSD,0.07,1.0851,2024.05.31 14:05,1.08642,2024.05.31 17:33,-9.24
130526311,Unknown,6,Closed,,0.01,0,2024.05.31 14:15,0,2024.05.31 14:15,0.01
130526379,Sell,1,Closed,EURUSD,0.02,1.08548,2024.05.31 14:20,1.08474,2024.05.31 18:19,1.48
130527109,Unknown,6,Closed,,0.01,0,2024.05.31 15:30,0,2024.05.31 15:30,-0.01
130527558,Sell,1,Closed,EURUSD,0.09,1.08656,2024.05.31 15:35,1.08642,2024.05.31 17:33,1.26
130527707,Sell,1,Closed,EURUSD,0.1,1.08694,2024.05.31 15:40,1.08642,2024.05.31 17:33,5.2
130527710,Buy,0,Closed,GBPUSD,0.01,1.27312,2024.05.31 15:40,1.27338,2024.05.31 15:43,0.26
130527782,Unknown,6,Closed,,0.01,0,2024.05.31 15:43,0,2024.05.31 15:43,-0.01
130527830,Sell,1,Closed,EURUSD,0.12,1.0876,2024.05.31 15:45,1.08642,2024.05.31 17:33,14.16
130527831,Sell,1,Closed,EURUSD,0.03,1.0876,2024.05.31 15:45,1.08474,2024.05.31 18:19,8.58
130528085,Sell,1,Closed,EURUSD,0.15,1.08781,2024.05.31 15:55,1.08642,2024.05.31 17:33,20.85
130528444,Sell,1,Closed,EURUSD,0.18,1.08805,2024.05.31 16:00,1.08642,2024.05.31 17:33,29.34
130531804,Sell,1,Closed,GBPUSD,0.01,1.27379,2024.05.31 17:50,1.27352,2024.05.31 17:51,0.27
130532865,Unknown,6,Closed,,0.01,0,2024.05.31 18:19,0,2024.05.31 18:19,0.01
130532921,Sell,1,Closed,EURUSD,0.02,1.08454,2024.05.31 18:20,1.08598,2024.06.04 14:53,-2.88
130533316,Buy,0,Closed,GBPUSD,0.01,1.27348,2024.05.31 19:00,1.27373,2024.05.31 22:41,0.25
130533547,Buy,0,Closed,EURUSD,0.05,1.08511,2024.05.31 19:45,1.08539,2024.06.03 01:19,1.4
130534618,Unknown,6,Closed,,0.01,0,2024.06.01 01:47,0,2024.06.01 01:47,3868.52
130534619,Unknown,7,Closed,,0.01,0,2024.06.01 01:47,0,2024.06.01 01:47,0
130534620,Unknown,7,Closed,,0.01,0,2024.06.01 01:48,0,2024.06.01 01:48,0
130534621,Unknown,7,Closed,,0.01,0,2024.06.01 01:49,0,2024.06.01 01:49,0
130534622,Unknown,6,Closed,,0.01,0,2024.06.01 01:50,0,2024.06.01 01:50,60.07
130534623,Unknown,7,Closed,,0.01,0,2024.06.01 01:50,0,2024.06.01 01:50,0
130534624,Unknown,6,Closed,,0.01,0,2024.06.01 01:50,0,2024.06.01 01:50,22.68
130534625,Unknown,7,Closed,,0.01,0,2024.06.01 01:50,0,2024.06.01 01:50,0
130534626,Unknown,7,Closed,,0.01,0,2024.06.01 01:51,0,2024.06.01 01:51,0
130534627,Unknown,7,Closed,,0.01,0,2024.06.01 01:52,0,2024.06.01 01:52,0
130534636,Sell,1,Closed,GBPUSD,0.01,1.27313,2024.06.03 00:05,1.27397,2024.06.03 06:54,-0.84
130535556,Sell,1,Closed,EURUSD,0.05,1.08505,2024.06.03 02:20,1.0848,2024.06.03 09:31,1.25
130535672,Sell,1,Closed,GBPUSD,0.02,1.27477,2024.06.03 03:25,1.27397,2024.06.03 06:54,1.6
130537098,Buy,0,Closed,GBPUSD,0.01,1.27449,2024.06.03 07:40,1.27061,2024.06.03 12:31,-3.88
130537675,Unknown,6,Closed,,0.01,0,2024.06.03 09:31,0,2024.06.03 09:31,-0.01
130537752,Buy,0,Closed,EURUSD,0.05,1.08541,2024.06.03 09:45,1.08565,2024.06.03 09:57,1.2
130538076,Sell,1,Closed,EURUSD,0.05,1.08483,2024.06.03 10:20,1.08452,2024.06.03 10:30,1.55
130538083,Buy,0,Closed,GBPUSD,0.02,1.27282,2024.06.03 10:20,1.27061,2024.06.03 12:31,-4.42
130538309,Buy,0,Closed,GBPUSD,0.02,1.27143,2024.06.03 11:00,1.27061,2024.06.03 12:31,-1.64
130539275,Buy,0,Closed,GBPUSD,0.04,1.27054,2024.06.03 11:45,1.27061,2024.06.03 12:31,0.28
130539375,Buy,0,Closed,GBPUSD,0.06,1.27032,2024.06.03 12:05,1.27061,2024.06.03 12:31,1.74
130539395,Buy,0,Closed,GBPUSD,0.09,1.27009,2024.06.03 12:10,1.27061,2024.06.03 12:31,4.68
130539428,Buy,0,Closed,GBPUSD,0.14,1.26967,2024.06.03 12:15,1.27061,2024.06.03 12:31,13.16
130539518,Unknown,6,Closed,,0.01,0,2024.06.03 12:31,0,2024.06.03 12:31,0.01
130539536,Unknown,6,Closed,,0.01,0,2024.06.03 12:31,0,2024.06.03 12:31,-0.01
130539548,Unknown,6,Closed,,0.01,0,2024.06.03 12:31,0,2024.06.03 12:31,0.01
130540208,Buy,0,Closed,GBPUSD,0.01,1.27115,2024.06.03 13:45,1.27141,2024.06.03 13:48,0.26
130540241,Unknown,6,Closed,,0.01,0,2024.06.03 13:48,0,2024.06.03 13:48,-0.01
130540468,Buy,0,Closed,EURUSD,0.05,1.08388,2024.06.03 13:55,1.08413,2024.06.03 14:14,1.25
130540907,Unknown,6,Closed,,0.01,0,2024.06.03 14:14,0,2024.06.03 14:14,-0.01
130543188,Sell,1,Closed,EURUSD,0.03,1.08674,2024.06.03 17:00,1.08598,2024.06.04 14:53,2.28
130547268,Sell,1,Closed,GBPUSD,0.01,1.27799,2024.06.03 19:25,1.27772,2024.06.03 20:12,0.27
130547404,Sell,1,Closed,EURUSD,0.05,1.08826,2024.06.03 19:35,1.08938,2024.06.04 10:10,-5.6
130547974,Buy,0,Closed,GBPUSD,0.01,1.2785,2024.06.03 20:30,1.27874,2024.06.03 20:45,0.24
130548022,Unknown,6,Closed,,0.01,0,2024.06.03 20:45,0,2024.06.03 20:45,0.01
130548746,Sell,1,Closed,EURUSD,0.07,1.0901,2024.06.03 23:25,1.08383,2024.06.07 15:31,43.89
130548749,Sell,1,Closed,EURUSD,0.07,1.0901,2024.06.03 23:25,1.08383,2024.06.07 15:31,43.89
130548751,Sell,1,Closed,EURUSD,0.05,1.0901,2024.06.03 23:25,1.08598,2024.06.04 14:53,20.6
130549220,Sell,1,Closed,GBPUSD,0.01,1.28055,2024.06.04 01:00,1.2803,2024.06.04 08:45,0.25
130549279,Sell,1,Closed,EURUSD,0.06,1.0908,2024.06.04 01:05,1.08938,2024.06.04 10:10,8.52
130554023,Unknown,6,Closed,,0.01,0,2024.06.04 10:10,0,2024.06.04 10:10,-0.01
130554030,Unknown,6,Closed,,0.01,0,2024.06.04 10:10,0,2024.06.04 10:10,-0.01
130558341,Buy,0,Closed,EURUSD,0.05,1.08686,2024.06.04 14:35,1.08712,2024.06.04 16:50,1.3
130558424,Buy,0,Closed,GBPUSD,0.01,1.27591,2024.06.04 14:40,1.27617,2024.06.04 14:56,0.26
130558678,Unknown,6,Closed,,0.01,0,2024.06.04 14:53,0,2024.06.04 14:53,0.01
130558685,Unknown,6,Closed,,0.01,0,2024.06.04 14:53,0,2024.06.04 14:53,-0.01
130558692,Sell,1,Closed,EURUSD,0.02,1.08617,2024.06.04 14:55,1.08519,2024.06.07 15:30,1.96
130558703,Unknown,6,Closed,,0.01,0,2024.06.04 14:56,0,2024.06.04 14:56,-0.01
130561671,Sell,1,Closed,GBPUSD,0.01,1.27675,2024.06.04 17:20,1.27648,2024.06.04 17:22,0.27
130561756,Sell,1,Closed,EURUSD,0.05,1.08651,2024.06.04 17:25,1.08627,2024.06.05 14:11,1.2
130562117,Buy,0,Closed,GBPUSD,0.01,1.27747,2024.06.04 17:35,1.27771,2024.06.04 17:41,0.24
130562515,Unknown,6,Closed,,0.01,0,2024.06.04 17:41,0,2024.06.04 17:41,0.01
130562636,Sell,1,Closed,EURUSD,0.03,1.08791,2024.06.04 17:55,1.08519,2024.06.07 15:30,8.16
130563790,Sell,1,Closed,GBPUSD,0.01,1.27902,2024.06.04 21:25,1.27877,2024.06.04 21:26,0.25
130563810,Buy,0,Closed,GBPUSD,0.01,1.27894,2024.06.04 21:30,1.27811,2024.06.05 10:32,-0.83
130564012,Buy,0,Closed,GBPUSD,0.02,1.27732,2024.06.04 22:40,1.27811,2024.06.05 10:32,1.58
130564594,Unknown,6,Closed,,0.01,0,2024.06.04 23:42,0,2024.06.04 23:42,-0.69
130564597,Unknown,6,Closed,,0.01,0,2024.06.04 23:42,0,2024.06.04 23:42,-31.22
130564600,Unknown,6,Closed,,0.01,0,2024.06.04 23:42,0,2024.06.04 23:42,-30.73
130567739,Unknown,6,Closed,,0.01,0,2024.06.05 10:32,0,2024.06.05 10:32,0.01
130567916,Sell,1,Closed,GBPUSD,0.01,1.27766,2024.06.05 11:05,1.27741,2024.06.05 11:07,0.25
130568010,Buy,0,Closed,GBPUSD,0.01,1.27782,2024.06.05 11:10,1.27808,2024.06.05 15:08,0.26
130569307,Unknown,6,Closed,,0.01,0,2024.06.05 14:11,0,2024.06.05 14:11,-0.01
130569436,Buy,0,Closed,EURUSD,0.05,1.08678,2024.06.05 14:55,1.08703,2024.06.05 15:04,1.25
130569528,Unknown,6,Closed,,0.01,0,2024.06.05 15:04,0,2024.06.05 15:04,-0.01
130569543,Unknown,6,Closed,,0.01,0,2024.06.05 15:08,0,2024.06.05 15:08,-0.01
130571203,Sell,1,Closed,GBPUSD,0.01,1.27884,2024.06.05 16:55,1.27703,2024.06.05 17:00,1.81
130571302,Sell,1,Closed,EURUSD,0.05,1.08649,2024.06.05 17:00,1.08626,2024.06.05 17:10,1.15
130571309,Unknown,6,Closed,,0.01,0,2024.06.05 17:00,0,2024.06.05 17:00,-0.01
130571332,Buy,0,Closed,GBPUSD,0.01,1.27687,2024.06.05 17:00,1.27722,2024.06.05 17:00,0.35
130571387,Unknown,6,Closed,,0.01,0,2024.06.05 17:00,0,2024.06.05 17:00,-0.01
130571973,Sell,1,Closed,GBPUSD,0.01,1.27655,2024.06.05 17:10,1.27627,2024.06.05 17:10,0.28
130573405,Unknown,6,Closed,,0.01,0,2024.06.05 18:18,0,2024.06.05 18:18,0.69
130573408,Unknown,6,Closed,,0.01,0,2024.06.05 18:18,0,2024.06.05 18:18,31.22
130573411,Unknown,6,Closed,,0.01,0,2024.06.05 18:18,0,2024.06.05 18:18,30.73
130573669,Buy,0,Closed,GBPUSD,0.01,1.27769,2024.06.05 18:45,1.27794,2024.06.05 19:38,0.25
130573930,Buy,0,Closed,EURUSD,0.05,1.08673,2024.06.05 19:40,1.08698,2024.06.05 21:26,1.25
130574657,Sell,1,Closed,GBPUSD,0.01,1.27793,2024.06.05 20:55,1.27947,2024.06.06 07:52,-1.54
130574731,Unknown,6,Closed,,0.01,0,2024.06.05 21:26,0,2024.06.05 21:26,-0.01
130575061,Sell,1,Closed,EURUSD,0.05,1.08712,2024.06.05 23:10,1.08687,2024.06.05 23:29,1.25
130575093,Unknown,6,Closed,,0.01,0,2024.06.05 23:28,0,2024.06.05 23:28,-0.01
130575099,Unknown,6,Closed,,0.01,0,2024.06.05 23:29,0,2024.06.05 23:29,-0.01
130575229,Buy,0,Closed,EURGBP,0.01,0.85015,2024.06.06 00:45,0.8504,2024.06.06 04:30,0.32
130575231,Buy,0,Closed,EURUSD,0.05,1.08705,2024.06.06 00:50,1.0873,2024.06.06 01:57,1.25
130575379,Unknown,6,Closed,,0.01,0,2024.06.06 01:57,0,2024.06.06 01:57,-0.01
130575639,Sell,1,Closed,GBPUSD,0.02,1.27966,2024.06.06 03:10,1.27947,2024.06.06 07:52,0.38
130576612,Sell,1,Closed,GBPUSD,0.02,1.28067,2024.06.06 04:25,1.27947,2024.06.06 07:52,2.4
130576755,Unknown,6,Closed,,0.01,0,2024.06.06 04:30,0,2024.06.06 04:30,-0.01
130578143,Sell,1,Closed,EURUSD,0.05,1.08904,2024.06.06 06:50,1.0888,2024.06.06 07:39,1.2
130578411,Unknown,6,Closed,,0.01,0,2024.06.06 07:52,0,2024.06.06 07:52,-0.01
130578496,Sell,1,Closed,EURGBP,0.01,0.85079,2024.06.06 08:25,0.85054,2024.06.06 09:23,0.32
130578786,Unknown,6,Closed,,0.01,0,2024.06.06 09:23,0,2024.06.06 09:23,-0.01
130579055,Buy,0,Closed,GBPUSD,0.01,1.27952,2024.06.06 09:55,1.27976,2024.06.06 09:59,0.24
130579066,Unknown,6,Closed,,0.01,0,2024.06.06 09:59,0,2024.06.06 09:59,0.01
130579110,Buy,0,Closed,EURUSD,0.05,1.08839,2024.06.06 10:05,1.08865,2024.06.06 15:23,1.3
130579204,Sell,1,Closed,GBPUSD,0.01,1.27905,2024.06.06 10:40,1.27879,2024.06.06 10:54,0.26
130579243,Buy,0,Closed,EURGBP,0.01,0.85065,2024.06.06 10:45,0.85089,2024.06.06 11:42,0.31
130579423,Unknown,6,Closed,,0.01,0,2024.06.06 10:54,0,2024.06.06 10:54,-0.01
130579935,Sell,1,Closed,EURGBP,0.01,0.85056,2024.06.06 12:10,0.85028,2024.06.07 15:38,0.36
130579936,Buy,0,Closed,GBPUSD,0.01,1.27911,2024.06.06 12:10,1.27852,2024.06.06 15:30,-0.59
130580480,Buy,0,Closed,GBPUSD,0.02,1.27726,2024.06.06 14:30,1.27852,2024.06.06 15:30,2.52
130581142,Unknown,6,Closed,,0.01,0,2024.06.06 15:30,0,2024.06.06 15:30,-0.01
130582475,Sell,1,Closed,GBPUSD,0.01,1.27738,2024.06.06 16:10,1.27713,2024.06.06 16:12,0.25
130582788,Sell,1,Closed,EURUSD,0.05,1.08762,2024.06.06 16:20,1.08728,2024.06.06 16:20,1.7
130583092,Buy,0,Closed,EURUSD,0.05,1.08829,2024.06.06 16:30,1.08852,2024.06.06 16:32,1.15
130583179,Unknown,6,Closed,,0.01,0,2024.06.06 16:32,0,2024.06.06 16:32,-0.01
130583521,Buy,0,Closed,GBPUSD,0.01,1.27768,2024.06.06 16:45,1.27799,2024.06.06 16:45,0.31
130583825,Sell,1,Closed,EURUSD,0.05,1.08772,2024.06.06 17:20,1.08747,2024.06.06 17:26,1.25
130583869,Unknown,6,Closed,,0.01,0,2024.06.06 17:26,0,2024.06.06 17:26,-0.01
130583892,Sell,1,Closed,GBPUSD,0.01,1.27734,2024.06.06 17:30,1.27708,2024.06.06 17:50,0.26
130584046,Unknown,6,Closed,,0.01,0,2024.06.06 17:50,0,2024.06.06 17:50,-0.01
130584384,Buy,0,Closed,EURUSD,0.05,1.08827,2024.06.06 18:10,1.08854,2024.06.06 18:29,1.35
130584446,Buy,0,Closed,GBPUSD,0.01,1.27809,2024.06.06 18:15,1.27835,2024.06.06 18:26,0.26
130584541,Unknown,6,Closed,,0.01,0,2024.06.06 18:26,0,2024.06.06 18:26,-0.01
130584730,Unknown,6,Closed,,0.01,0,2024.06.06 18:29,0,2024.06.06 18:29,-0.01
130585126,Sell,1,Closed,GBPUSD,0.01,1.2779,2024.06.06 19:15,1.27765,2024.06.06 19:56,0.25
130585838,Sell,1,Closed,EURUSD,0.05,1.08813,2024.06.06 19:50,1.08681,2024.06.07 15:30,6.6
130585865,Sell,1,Closed,GBPUSD,0.01,1.27785,2024.06.06 20:00,1.27865,2024.06.06 21:05,-0.8
130586081,Sell,1,Closed,GBPUSD,0.02,1.27946,2024.06.06 20:55,1.27865,2024.06.06 21:05,1.62
130586282,Sell,1,Closed,GBPUSD,0.01,1.27858,2024.06.06 21:20,1.27833,2024.06.07 09:00,0.25
130590547,Buy,0,Closed,GBPUSD,0.01,1.2789,2024.06.07 09:35,1.27916,2024.06.07 09:50,0.26
130590628,Unknown,6,Closed,,0.01,0,2024.06.07 09:50,0,2024.06.07 09:50,-0.01
130591797,Sell,1,Closed,GBPUSD,0.01,1.27904,2024.06.07 11:20,1.27879,2024.06.07 11:23,0.25
130592491,Buy,0,Closed,GBPUSD,0.01,1.27945,2024.06.07 12:35,1.27968,2024.06.07 12:39,0.23
130592520,Unknown,6,Closed,,0.01,0,2024.06.07 12:39,0,2024.06.07 12:39,-0.01
130593037,Sell,1,Closed,GBPUSD,0.01,1.27916,2024.06.07 14:00,1.27706,2024.06.07 15:30,2.1
130594121,Unknown,6,Closed,,0.01,0,2024.06.07 15:30,0,2024.06.07 15:30,-0.01
